行政区域コード,"都道府県名
（漢字）","市区町村名
（漢字）","都道府県名
（ｶﾅ）","市区町村名
（ｶﾅ）",都道府県真偽値,都道府県コード,豆知識(歴史),豆知識(有名なもの)
"11327","埼玉県","越生町","ｻｲﾀﾏｹﾝ","ｵｺﾞｾﾏﾁ","FALSE","11","越生町で調べた怪談候補の舞台は「黒山三滝」。ウェブ上では「夜の滝で声や人影を感じるという目撃談」として紹介される。場所について確認できる背景は「修験・滝の景観を背景にしたネット上の噂」。怪異自体は未証明なので、越生町の噂・伝承として事実と分けて扱う。","越生町を調べて残った固有の三項目が「越生梅林」「黒山三滝」「山吹の里の太田道灌伝承」。三つの背景は同一ではないからこそ、越生町の地域史や現在の産業・土地利用を複数の方向から読み解ける。越生町の情報を三つに絞ると「山吹の里の太田道灌伝承」「越生梅林」「黒山三滝」となり、互いに別分野を補っている。"
"11341","埼玉県","滑川町","ｻｲﾀﾏｹﾝ","ﾅﾒｶﾞﾜﾏﾁ","FALSE","11","滑川町にある「武蔵丘陵森林公園」では「夜の林で無人地点の声を語る投稿」との話がネットに残る。場所の背景としては「広大な国営公園の未確認談」が確認できる。体験談の真偽は不明なので、滑川町の地理に根差した噂であって事実認定ではない。","滑川町の豆知識として選んだのは「国営武蔵丘陵森林公園の大部分が町内」「ミヤコタナゴ保護」「谷津田と丘陵地」。三つは別分野の事実だが、いずれも滑川町の固有名詞や来歴に直接結び付き、他自治体へそのまま置き換えられない。滑川町の三点、「ミヤコタナゴ保護」「国営武蔵丘陵森林公園の大部分が町内」「谷津田と丘陵地」は成立理由が異なり、土地の複数面を示す。"
"11342","埼玉県","嵐山町","ｻｲﾀﾏｹﾝ","ﾗﾝｻﾞﾝﾏﾁ","FALSE","11","嵐山町の具体的な怪談舞台は「嵐山渓谷」で、「夜の渓谷で人の気配を語った体験談」という投稿が確認できる。場所には「槻川の谷を背景に広がった体験談」という現実の事情があるが、怪異は未確認。嵐山町の地点名まで含めて成立する噂として区別した。","嵐山町の三つの具体事項は「本多静六が京都嵐山に似るとして「武蔵嵐山」と命名」「菅谷館跡」「木曽義仲ゆかり」。一つ目だけでなく二つ目、三つ目まで同じ土地に結び付くことで、嵐山町が知られる理由を名所の羅列より具体的に説明できる。"
"11343","埼玉県","小川町","ｻｲﾀﾏｹﾝ","ｵｶﾞﾜﾏﾁ","FALSE","11","小川町にある「仙元山・旧和紙集落」では「夜の山道で人影や狐火を語る投稿」との話が資料に見える。場所の背景としては「山と谷の集落に結び付いたネット上の怪談」が確認できる。体験談の真偽は不明なので、小川町の地理に根差した噂であって事実認定ではない。","小川町で選ぶべき具体情報は「細川紙はユネスコ無形文化遺産」「小川和紙の産地」「酒蔵・有機農業でも知られる」。それぞれが異なる由来で小川町に定着しており、どれか一つの有名スポットだけでは分からない土地の成り立ちを補い合う。"
"11346","埼玉県","川島町","ｻｲﾀﾏｹﾝ","ｶﾜｼﾞﾏﾏﾁ","FALSE","11","舞台を川島町内に絞ると「荒川・入間川の堤」が挙がり、「夜の堤で人影や狐火を語る昔話」との話が未確認談としてある。実在側の情報は「四方を川に囲まれる地形の水辺伝承」。怪異の真偽は定まらず、場所の来歴と噂を混同しない読み方が必要になる。","調査対象の川島町では「冷や汁うどん「すったて」」「遠山記念館」「荒川・入間川など河川に囲まれる」が固有情報として挙がる。別分野の三点を同時に持つこと自体が川島町の特徴で、周辺地域の一般的な紹介文には置換しにくい。川島町の「冷や汁うどん「すったて」」「遠山記念館」「荒川・入間川など河川に囲まれる」は、別々の背景から同じ土地へ結び付いている。"
"11347","埼玉県","吉見町","ｻｲﾀﾏｹﾝ","ﾖｼﾐﾏﾁ","FALSE","11","吉見町にある「吉見百穴」では「夜に穴から声がするという心霊投稿」との話を確認できる。場所の背景としては「古墳時代の横穴墓群で語られる真偽不明の話」が確認できる。体験談の真偽は不明なので、吉見町の地理に根差した噂であって事実認定ではない。","吉見町の三つの具体事項は「吉見百穴は多数の横穴墓」「地下軍需工場跡が一部残る」「いちご栽培」。一つ目だけでなく二つ目、三つ目まで同じ土地に結び付くことで、吉見町が知られる理由を名所の羅列より具体的に説明できる。「吉見百穴は多数の横穴墓」「いちご栽培」「地下軍需工場跡が一部残る」の三点は、どれも吉見町の具体名や地域史と切り離せない。"
"11348","埼玉県","鳩山町","ｻｲﾀﾏｹﾝ","ﾊﾄﾔﾏﾏﾁ","FALSE","11","鳩山町の「南比企窯跡群」を核に、「夜の窯跡で火や人影を見たとする体験談」という話が語られる。公開情報で追える場所情報は「古代窯跡に付随する真偽不定の話」。怪異は未検証のため、事実の地理と伝承部分を切り分けたうえで鳩山町の一話とする。","「JAXA地球観測センター」「南比企窯跡群」「ニュータウンと里山が隣接」を並べると鳩山町の個性が見える。どれも単なる景観の形容ではなく、実在する施設、人物、産業や地形などに関係するため、鳩山町だけの情報として意味が通る。"
"11349","埼玉県","ときがわ町","ｻｲﾀﾏｹﾝ","ﾄｷｶﾞﾜﾏﾁ","FALSE","11","舞台をときがわ町内に絞ると「慈光寺の山道」が挙がり、「夜の参道で声や足音を扱う体験投稿」との話が未確認談としてある。実在側の情報は「古刹と山林で共有される確認前の噂」。怪異の真偽は定まらず、場所の来歴と噂を混同しない読み方が必要になる。","「慈光寺は坂東札所」「木工・建具産業」「都幾川の渓谷景観」を並べるとときがわ町の個性が見える。どれも単なる景観の形容ではなく、実在する施設、人物、産業や地形などに関係するため、ときがわ町だけの情報として意味が通る。「木工・建具産業」「慈光寺は坂東札所」「都幾川の渓谷景観」という異なる三要素が、ときがわ町という一つの地域に収まる。"
"11361","埼玉県","横瀬町","ｻｲﾀﾏｹﾝ","ﾖｺｾﾞﾏﾁ","FALSE","11","「夜の山で巨人や怪火を語る昔話」との言い伝えが残る「武甲山」は横瀬町内の場所。現地について公的資料にあるのは「石灰岩採掘で山容が変化した山を背景にする」。怪異そのものは根拠未確認なので、横瀬町の口承・ネット投稿として扱い、史実と混ぜない。","横瀬町の調査で残した三つの具体例は「武甲山の石灰岩産業」「寺坂棚田」「秩父札所が点在」。一件ずつ由来は異なるが、すべて横瀬町の地域史や現在の土地利用に接続しており、一般的な観光コピーでは代用できない。横瀬町では「武甲山の石灰岩産業」と「秩父札所が点在」が共存し、さらに「寺坂棚田」という別の特徴も持つ。"
"11362","埼玉県","皆野町","ｻｲﾀﾏｹﾝ","ﾐﾅﾉﾏﾁ","FALSE","11","皆野町の具体的な怪談舞台は「美の山・荒川沿い」で、「夜の山で暗がりの人物像を記した投稿」と語る例がある。場所には「秩父盆地北部の未確認談」という現実の事情があるが、怪異は未確認。皆野町の地点名まで含めて成立する噂として区別した。","調査で拾った皆野町の固有情報は「秩父音頭の発祥地」「美の山公園」「秩父鉄道が走る」。三つとも場所・人物・産業・地形のいずれかに根を持つため、皆野町という地名を外すと関係が崩れる具体的な豆知識である。皆野町の情報を三つに絞ると「秩父鉄道が走る」「秩父音頭の発祥地」「美の山公園」となり、互いに別分野を補っている。"
"11363","埼玉県","長瀞町","ｻｲﾀﾏｹﾝ","ﾅｶﾞﾄﾛﾏﾁ","FALSE","11","長瀞町の具体的な怪談舞台は「長瀞岩畳」で、「夜の荒川で夜間の異変についての投稿」とする話が流通する。場所には「急流と岩畳にまつわる未検証の話」という現実の事情があるが、怪異は未確認。長瀞町の地点名まで含めて成立する噂として区別した。","長瀞町を他の自治体と分ける材料として「長瀞岩畳は結晶片岩の地形」「ラインくだり」「宝登山神社」がある。三点は歴史、文化、地形や産業など別の側面から長瀞町に結び付くため、名所の名前だけより土地の理由が伝わる。長瀞町の三点、「ラインくだり」「長瀞岩畳は結晶片岩の地形」「宝登山神社」は成立理由が異なり、土地の複数面を示す。"
